mean,iTitleList,priceList,cNum,median,links,itemCount,cTitle
5.5,"[['sing', 'star', 'pop', 'hits', '11236']]",[5.5],1398,5.5,['https://www.huuto.net/kohteet/sing-star-pop-hits----ps2--11236/523248356'],1,"['sing', 'star', 'pop', 'hits', '11236']"
4.95,"[['playstation', '2', 'urbz', 'sims', 'city', 'platinum', 'hyvä']]",[4.95],1399,4.95,['https://www.huuto.net/kohteet/playstation-2-the-urbz-sims-in-the-city-platinum-hyva/521117042'],1,"['playstation', '2', 'urbz', 'sims', 'city', 'platinum', 'hyvä']"
29.0,"[['mega', 'man', 'x', 'collection']]",[29.],1400,29.0,['https://www.huuto.net/kohteet/ps2-mega-man-x-collection-uusi/526263415'],1,"['mega', 'man', 'x', 'collection']"
71.60000000000001,"[['persona', '4', 'muoveissa'], ['persona', '4', 'pal', 'sealed'], ['persona', '4']]",[69.9 94.9 50. ],1401,69.9,"['https://www.huuto.net/kohteet/persona-4-ps2-uusi-muoveissa/525975809', 'https://www.huuto.net/kohteet/persona-4-ps2-pal-sealed-uusi/526316067', 'https://www.huuto.net/kohteet/ps2-persona-4-nib-uusi/526351148']",3,"['persona', '4', 'muoveissa', 'pal', 'sealed']"
21.0,"[['legacy', 'kain', 'soul', 'reaver', '2']]",[21.],1402,21.0,['https://www.huuto.net/kohteet/legacy-of-kain---soul-reaver-2-ps2/524082492'],1,"['legacy', 'kain', 'soul', 'reaver', '2']"
4.5,"[['jet', 'ski', 'riders']]",[4.5],1403,4.5,['https://www.huuto.net/kohteet/ps2-jet-ski-riders/522627040'],1,"['jet', 'ski', 'riders']"
3.0,"[['surfing', 'h30'], ['sunny', 'garsia', 'surfing']]",[5. 1.],1404,3.0,"['https://www.huuto.net/kohteet/ps2-surfing-h30-uudenveroinen/521790845', 'https://www.huuto.net/kohteet/sunny-garsia-surfing-ps2/525773752']",2,"['surfing', 'h30', 'sunny', 'garsia']"
4.95,"[['dancing', 'stage', 'super', 'nova', '2'], ['dancing', 'stage', 'super', 'nova', '2']]",[4.9 5. ],1405,4.95,"['https://www.huuto.net/kohteet/uusi--dancing-stage-super-nova-2---ps2/520716878', 'https://www.huuto.net/kohteet/ps2-dancing-stage----super-nova-2/524238804']",2,"['dancing', 'stage', 'super', 'nova', '2']"
4.0,"[['smash', 'court', 'tennis', 'pro', 'tournament', '2', 'uudenveroine']]",[4.],1406,4.0,['https://www.huuto.net/kohteet/ps2-smash-court-tennis-pro-tournament-2-uudenveroine/522683917'],1,"['smash', 'court', 'tennis', 'pro', 'tournament', '2', 'uudenveroine']"
27.5,"[['urheilu', 'paketti'], ['paketti']]",[25. 30.],1407,27.5,"['https://www.huuto.net/kohteet/ps2-urheilu-paketti/521450254', 'https://www.huuto.net/kohteet/ps2-peli-paketti/521554332']",2,"['urheilu', 'paketti']"
4.966666666666667,"[['girl', 'zone'], ['girl', 'zone', 'playstation', '2'], ['girl', 'zone']]",[3.5 8.9 2.5],1408,3.5,"['https://www.huuto.net/kohteet/ps2---girl-zone---peli/523609636', 'https://www.huuto.net/kohteet/girl-zone-playstation-2--peli/525352554', 'https://www.huuto.net/kohteet/ps2-girl-zone/520666460']",3,"['girl', 'zone', 'playstation', '2']"
14.9,"[['jak', 'x', 'bonus', 'levy']]",[14.9],1409,14.9,['https://www.huuto.net/kohteet/jak-x---bonus-levy-ps2-suomijulkaisu/524795534'],1,"['jak', 'x', 'bonus', 'levy']"
2.6666666666666665,"[['god', 'war', '2'], ['ps', '2', 'god', 'war', '2', 'pal'], ['god', 'war', '2', 'platinum']]",[4. 3. 1.],1410,3.0,"['https://www.huuto.net/kohteet/god-of-war-2-ps2-cib/524073475', 'https://www.huuto.net/kohteet/ps-2-god-of-war-2-cib-pal/526171373', 'https://www.huuto.net/kohteet/god-of-war-2-ps2-platinum/526275892']",3,"['god', 'war', '2', 'ps', 'pal', 'platinum']"
8.0,"[['network', 'access', 'disc']]",[8.],1411,8.0,['https://www.huuto.net/kohteet/ps2-network-access-disc/523775142'],1,"['network', 'access', 'disc']"
5.5,"[['charlies', 'angels']]",[5.5],1412,5.5,['https://www.huuto.net/kohteet/ps2-charlies-angels-uudenveroinen/521987123'],1,"['charlies', 'angels']"
15.0,"[['hot', 'shots', 'golf', 'fore', 'playstation', '2', 'ntsc']]",[15.],1413,15.0,['https://www.huuto.net/kohteet/hot-shots-golf-fore-playstation-2-ntsc/526317311'],1,"['hot', 'shots', 'golf', 'fore', 'playstation', '2', 'ntsc']"
4.95,"[['ww', 'smackdown', 'vs', 'raw', '2007', '6021']]",[4.95],1414,4.95,['https://www.huuto.net/kohteet/ps2-wwsmackdown-vs-raw-2007-6021/524229387'],1,"['ww', 'smackdown', 'vs', 'raw', '2007', '6021']"
4.95,"[['uefa', 'champions', 'league', '2006', '2007', '30', '939', 'k']]",[4.95],1415,4.95,['https://www.huuto.net/kohteet/uefa-champions-league-2006-200730939kps2/525538598'],1,"['uefa', 'champions', 'league', '2006', '2007', '30', '939', 'k']"
30.333333333333332,"[['simpsons', 'hit', 'run'], ['simpsons', 'hit', 'run'], ['simpsons', 'hit', 'run']]",[35. 26. 30.],1416,30.0,"['https://www.huuto.net/kohteet/the-simpsons-hit--run-ps2/525728687', 'https://www.huuto.net/kohteet/the-simpsons-hit--run-ps2/525796093', 'https://www.huuto.net/kohteet/the-simpsons-hit--run-ps2/525730758']",3,"['simpsons', 'hit', 'run']"
3.0,"[['motogp3'], ['motogp3'], ['motogp3', 'playstation', '2']]",[3.  3.5 2.5],1417,3.0,"['https://www.huuto.net/kohteet/ps2-sis-ohjeet-motogp3/520916256', 'https://www.huuto.net/kohteet/motogp3-ps2-peli/524386940', 'https://www.huuto.net/kohteet/motogp3-playstation-2/523841340']",3,"['motogp3', 'playstation', '2']"
9.92,"[['x', 'men', 'official', 'game', 'playstation', '2']]",[9.92],1418,9.92,['https://www.huuto.net/kohteet/x-men---the-official-game-playstation-2--peli/525353041'],1,"['x', 'men', 'official', 'game', 'playstation', '2']"
5.333333333333333,"[['grand', 'theft', 'auto', 'iii', 'kartta'], ['grand', 'theft', 'auto', 'iii', 'kartta'], ['grand', 'theft', 'auto', 'iii', 'kartta']]",[5. 5. 6.],1419,5.0,"['https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-kartta/525744157', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-kartta/525094502', 'https://www.huuto.net/kohteet/grand-theft-auto-iii-ps2-kartta-suomijulkaisu/525830691']",3,"['grand', 'theft', 'auto', 'iii', 'kartta']"
25.0,"[['diabolik', 'sin']]",[25.],1420,25.0,['https://www.huuto.net/kohteet/diabolik--the-original-sin-ps2/526026305'],1,"['diabolik', 'sin']"
7.566666666666666,"[['shrek', '3'], ['shrek', '3'], ['shrek', 'third', 'shrek', '3', 'playstation', '2']]",[8.  8.  6.7],1421,8.0,"['https://www.huuto.net/kohteet/shrek-3-ps2/524313661', 'https://www.huuto.net/kohteet/shrek-3-ps2/524813853', 'https://www.huuto.net/kohteet/shrek-the-third---shrek-3-playstation-2-ale/525773518']",3,"['shrek', '3', 'third', 'playstation', '2']"
4.9,"[['walt', 'disney', 's', 'jungle', 'book', 'groove', 'party']]",[4.9],1422,4.9,['https://www.huuto.net/kohteet/ps2---walt-disneys-the-jungle-book-groove-party---peli/521868721'],1,"['walt', 'disney', 's', 'jungle', 'book', 'groove', 'party']"
17.5,"[['dark', 'summit'], ['kya', 'dark', 'lineage']]",[ 7. 28.],1423,17.5,"['https://www.huuto.net/kohteet/dark-summit-ps2/525773616', 'https://www.huuto.net/kohteet/kya---dark-lineage-ps2/524839106']",2,"['dark', 'summit', 'kya', 'lineage']"
7.35,"[['disney', 'princess', 'enchanted', 'journey'], ['disney', 'princess', 'enchanted', 'journey']]",[6.  8.7],1424,7.35,"['https://www.huuto.net/kohteet/ps2-disney---princess---enchanted-journey/523310509', 'https://www.huuto.net/kohteet/ps2-disney-princess-enchanted-journey/525682379']",2,"['disney', 'princess', 'enchanted', 'journey']"
5.0,"[['riding', 'spirits']]",[5.],1425,5.0,['https://www.huuto.net/kohteet/riding-spirits-ps2/523984503'],1,"['riding', 'spirits']"
4.5,"[['superbike', 'gp'], ['ps', '2', 'superbike', 'gp', 'pal']]",[5. 4.],1426,4.5,"['https://www.huuto.net/kohteet/superbike-gp-ps2/523584071', 'https://www.huuto.net/kohteet/ps-2-superbike-gp-cib-pal-ei-hv/526096995']",2,"['superbike', 'gp', 'ps', '2', 'pal']"
2.35,"[['eyetoy', 'antigrav']]",[2.35],1427,2.35,['https://www.huuto.net/kohteet/eyetoy-antigrav-ps2-ale--40/521059286'],1,"['eyetoy', 'antigrav']"
26.0,"[['guilty', 'gear', 'x2'], ['guilty', 'gear', 'x2']]",[25. 27.],1428,26.0,"['https://www.huuto.net/kohteet/guilty-gear-x2--ps2/525610705', 'https://www.huuto.net/kohteet/guilty-gear-x2-ps2-uudenveroinen/525599893']",2,"['guilty', 'gear', 'x2']"
6.0,"[['muistikortti', '8', 'mb']]",[6.],1429,6.0,['https://www.huuto.net/kohteet/ps2-muistikortti-8-mb/523261805'],1,"['muistikortti', '8', 'mb']"
7.0,"[['fight', 'club'], ['fight', 'club'], ['fight', 'club']]",[8. 8. 5.],1430,8.0,"['https://www.huuto.net/kohteet/fight-club-ps2/524229235', 'https://www.huuto.net/kohteet/fight-club-ps2/525198363', 'https://www.huuto.net/kohteet/ps2-fight-club/524459444']",3,"['fight', 'club']"
4.0,"[['psw', 'vol', '29', 'demo']]",[4.],1431,4.0,['https://www.huuto.net/kohteet/psw-vol-29-demo/526170398'],1,"['psw', 'vol', '29', 'demo']"
6.5,"[['gta', 'san', 'andreas'], ['gta', 'san', 'andreas']]",[10.  3.],1432,6.5,"['https://www.huuto.net/kohteet/gta-san-andreas/525630083', 'https://www.huuto.net/kohteet/gta-san-andreas-ps2-suomijulkaisu/526244760']",2,"['gta', 'san', 'andreas']"
2.8,"[['rtl', 'skijumping', '2007']]",[2.8],1433,2.8,['https://www.huuto.net/kohteet/rtl-skijumping-2007-ps2/525687694'],1,"['rtl', 'skijumping', '2007']"
30.0,"[['dragon', 'quest', 'jorney', 'curced', 'king']]",[30.],1434,30.0,['https://www.huuto.net/kohteet/dragon-quest-the-jorney-of-the-curced-king/526357269'],1,"['dragon', 'quest', 'jorney', 'curced', 'king']"
70.0,"[['castlevania', 'curse', 'darkness', 'pal']]",[70.],1435,70.0,['https://www.huuto.net/kohteet/castlevania-curse-of-darkness-ps2-pal/526142968'],1,"['castlevania', 'curse', 'darkness', 'pal']"
19.0,"[['playstation', '2', 'suikoden', 'iv', 'ger']]",[19.],1436,19.0,['https://www.huuto.net/kohteet/playstation-2---peli-_-suikoden-iv--ger-/524198614'],1,"['playstation', '2', 'suikoden', 'iv', 'ger']"
8.0,"[['cabela', 's', 'dangerous', 'hunts']]",[8.],1437,8.0,['https://www.huuto.net/kohteet/cabelas-dangerous-hunts-ps2/525757165'],1,"['cabela', 's', 'dangerous', 'hunts']"
3.5,"[['lego', 'star', 'wars', '2', 'trilogy']]",[3.5],1438,3.5,['https://www.huuto.net/kohteet/ps2-lego-star-wars-2-the-original-trilogy-cib/525471895'],1,"['lego', 'star', 'wars', '2', 'trilogy']"
5.0,"[['play', 'station', '3', 'demo', 'mainos', 'dvd']]",[5.],1439,5.0,['https://www.huuto.net/kohteet/play-station-3--demo-mainos-dvd-/523899863'],1,"['play', 'station', '3', 'demo', 'mainos', 'dvd']"
3.1,"[['nhl', '2002', 'ps', '2'], ['nhl', '2002'], ['nhl', '2002', 'playstation', '2']]",[1.5 4.8 3. ],1440,3.0,"['https://www.huuto.net/kohteet/nhl-2002-ps-2/525690689', 'https://www.huuto.net/kohteet/nhl-2002-ps2/525828160', 'https://www.huuto.net/kohteet/nhl-2002-playstation-2/523842903']",3,"['nhl', '2002', 'ps', '2', 'playstation']"
10.0,"[['ensimmäinen', 'guitar', 'hero']]",[10.],1441,10.0,['https://www.huuto.net/kohteet/ps2-ensimmainen-guitar-hero/522782113'],1,"['ensimmäinen', 'guitar', 'hero']"
17.333333333333332,"[['family', 'guy'], ['family', 'guy'], ['family', 'guy']]",[21. 21. 10.],1442,21.0,"['https://www.huuto.net/kohteet/family-guy-ps2/524140218', 'https://www.huuto.net/kohteet/family-guy-ps2/524003757', 'https://www.huuto.net/kohteet/family-guy-ps2/522870185']",3,"['family', 'guy']"
1.0,"[['junior', 'board', 'games', 'ps', '2']]",[1.],1443,1.0,['https://www.huuto.net/kohteet/junior-board-games--ps-2/525690672'],1,"['junior', 'board', 'games', 'ps', '2']"
3.5,"[['swing', 'away', 'golf']]",[3.5],1444,3.5,['https://www.huuto.net/kohteet/ps2-swing-away-golf/523239090'],1,"['swing', 'away', 'golf']"
10.0,"[['socom', '2', 'socom', '3', 'pelit']]",[10.],1445,10.0,['https://www.huuto.net/kohteet/ps2-socom-2--socom-3-pelit/523702238'],1,"['socom', '2', '3', 'pelit']"
3.0,"[['ps', '2', 'tlotr', 'aragorn', 's', 'quest', 'pal']]",[3.],1446,3.0,['https://www.huuto.net/kohteet/ps-2-tlotr-aragorns-quest-cib-pal-ei-hv/525773084'],1,"['ps', '2', 'tlotr', 'aragorn', 's', 'quest', 'pal']"
6.5,"[['samurai', 'warriors', '2', 'xtreme', 'legends']]",[6.5],1447,6.5,['https://www.huuto.net/kohteet/samurai-warriors-2-xtreme-legends-ps2/525774635'],1,"['samurai', 'warriors', '2', 'xtreme', 'legends']"
6.233333333333333,"[['jacked'], ['jacked'], ['jacked', '494']]",[9.9 4.8 4. ],1448,4.8,"['https://www.huuto.net/kohteet/ps2-jacked--sis-postikulut--/525282228', 'https://www.huuto.net/kohteet/jacked--ps2/525884304', 'https://www.huuto.net/kohteet/jacked---cib---ps2-494/526372850']",3,"['jacked', '494']"
9.0,"[['playstation', '2', 'huippu', 'zone', 'enders', 'loistokunto']]",[9.],1449,9.0,['https://www.huuto.net/kohteet/playstation-2-ps2-peli-huippu-zone-of-the-enders-loistokunto/525701399'],1,"['playstation', '2', 'huippu', 'zone', 'enders', 'loistokunto']"
17.5,"[['crimson', 'tears'], ['crimson', 'tears']]",[15. 20.],1450,17.5,"['https://www.huuto.net/kohteet/crimson-tears-ps2/520605719', 'https://www.huuto.net/kohteet/crimson-tears-ps2-suomijulkaisu/524034599']",2,"['crimson', 'tears']"
6.0,"[['dancingstage', 'super', 'nova', '2'], ['dancingstage', 'super', 'nova']]",[6. 6.],1451,6.0,"['https://www.huuto.net/kohteet/ps2-dancingstage-super-nova-2-uudenveroinen/521488391', 'https://www.huuto.net/kohteet/ps2-dancingstage-super-nova-uusi/522683893']",2,"['dancingstage', 'super', 'nova', '2']"
4.8,"[['narnia', 'lion', 'witch', 'and', 'wardrope']]",[4.8],1452,4.8,['https://www.huuto.net/kohteet/narnia-the-lionthe-witch-and-the-wardrope-ps2/525685146'],1,"['narnia', 'lion', 'witch', 'and', 'wardrope']"
13.0,"[['chaos', 'legion']]",[13.],1453,13.0,['https://www.huuto.net/kohteet/chaos-legion---ps2/524937814'],1,"['chaos', 'legion']"
4.45,"[['madagaskar', '2']]",[4.45],1454,4.45,['https://www.huuto.net/kohteet/madagaskar-2-ps2--40/521378295'],1,"['madagaskar', '2']"
3.0,"[['truecrime', 'new', 'york', 'city']]",[3.],1455,3.0,['https://www.huuto.net/kohteet/truecrime-new-york-city-ps2-peli/521077304'],1,"['truecrime', 'new', 'york', 'city']"
4.0,"[['pes', '2012']]",[4.],1456,4.0,['https://www.huuto.net/kohteet/pes-2012-ps2-suomijulkaisu/522670289'],1,"['pes', '2012']"
3.975,"[['sky', 'surfer'], ['sky', 'surfer']]",[5.   2.95],1457,3.975,"['https://www.huuto.net/kohteet/sky-surfer/522079613', 'https://www.huuto.net/kohteet/sky-surfer-ps2-ale--40/522142198']",2,"['sky', 'surfer']"
20.0,"[['legend', 'spyro', 'new', 'beginning', 'l']]",[20.],1458,20.0,['https://www.huuto.net/kohteet/ps2-the-legend-of-spyro-a-new-beginning-l-videopeli/525923210'],1,"['legend', 'spyro', 'new', 'beginning', 'l']"
1.0,"[['tekken', '5', 'kotelo', 'ja', 'ohje']]",[1.],1459,1.0,['https://www.huuto.net/kohteet/ps2--tekken-5---kotelo-ja-ohje/521899678'],1,"['tekken', '5', 'kotelo', 'ja', 'ohje']"
8.0,"[['nhl', '2k9']]",[8.],1460,8.0,['https://www.huuto.net/kohteet/nhl-2k9-ps2/524417853'],1,"['nhl', '2k9']"
12.333333333333334,"[['monopoly', 'suomenkielinen'], ['monopoly', 'suomenkielinen'], ['monopoly', 'suomenkielinen']]",[12. 12. 13.],1461,12.0,"['https://www.huuto.net/kohteet/monopoly-ps2-suomenkielinen/524285952', 'https://www.huuto.net/kohteet/monopoly-ps2-suomenkielinen/524197830', 'https://www.huuto.net/kohteet/monopoly-ps2-suomenkielinen/524808163']",3,"['monopoly', 'suomenkielinen']"
9.95,"[['singstar', 'suomipop', '35', '003', 'k']]",[9.95],1462,9.95,['https://www.huuto.net/kohteet/singstar-suomipop35003kps2/521422455'],1,"['singstar', 'suomipop', '35', '003', 'k']"
5.0,"[['midnight', 'club', '12169']]",[5.],1463,5.0,['https://www.huuto.net/kohteet/midnight-club----ps2--12169/522614073'],1,"['midnight', 'club', '12169']"
9.0,"[['rayman', '3', 'hoodlum', 'havoc', 'myytäväksi', 'erikseen']]",[9.],1464,9.0,['https://www.huuto.net/kohteet/rayman-3-hoodlum-havoc-ei-myytavaksi-erikseen-ps2/522833951'],1,"['rayman', '3', 'hoodlum', 'havoc', 'myytäväksi', 'erikseen']"
13.166666666666666,"[['warriors', 'orochi'], ['warriors', 'orochi', '11616'], ['warriors', 'orochi']]",[15.   9.5 15. ],1465,15.0,"['https://www.huuto.net/kohteet/warriors---orochi-ps2/524266726', 'https://www.huuto.net/kohteet/warriors-orochi-----ps2--11616/521413665', 'https://www.huuto.net/kohteet/warriors---orochi-ps2/523867126']",3,"['warriors', 'orochi', '11616']"
10.0,"[['bard', 's', 'tale', 'pal']]",[10.],1466,10.0,['https://www.huuto.net/kohteet/the-bards-tale-ps2-pal-cib/522441689'],1,"['bard', 's', 'tale', 'pal']"
20.0,"[['buzz', 'suomen', 'neropatti']]",[20.],1467,20.0,['https://www.huuto.net/kohteet/buzz-suomen-neropatti-ps2/525905868'],1,"['buzz', 'suomen', 'neropatti']"
16.9,"[['dog', 's', 'life', 'hyväkuntoinen']]",[16.9],1468,16.9,['https://www.huuto.net/kohteet/ps2---dogs-life-hyvakuntoinen/525611683'],1,"['dog', 's', 'life', 'hyväkuntoinen']"
2.0,"[['international', 'superstar', 'soccer', '2', 'hyvä']]",[2.],1469,2.0,['https://www.huuto.net/kohteet/international-superstar-soccer-2-ps2-cib-hyva-kunto/523869620'],1,"['international', 'superstar', 'soccer', '2', 'hyvä']"
4.0,"[['nhl', '2k8', 'playstation', '2'], ['nhl', '2k8', '482']]",[5. 3.],1470,4.0,"['https://www.huuto.net/kohteet/nhl-2k8-playstation-2/523842228', 'https://www.huuto.net/kohteet/nhl-2k8---cib---ps2-482/526372371']",2,"['nhl', '2k8', 'playstation', '2', '482']"
1.45,"[['singstar', 'rock', 'ballads', 'pelkkä', 'levy']]",[1.45],1471,1.45,['https://www.huuto.net/kohteet/singstar-rock-ballads-ps2-pelkka-levy/525840200'],1,"['singstar', 'rock', 'ballads', 'pelkkä', 'levy']"
3.0,"[['fifa', 'football', '2002']]",[3.],1472,3.0,['https://www.huuto.net/kohteet/ps2-fifa-football-2002/522936992'],1,"['fifa', 'football', '2002']"
14.5,"[['mark', 'kri', 'promo'], ['mark', 'kri']]",[ 9. 20.],1473,14.5,"['https://www.huuto.net/kohteet/mark-of-kri-ps2-promo/523709875', 'https://www.huuto.net/kohteet/the-mark-of-kri--ps2/526353788']",2,"['mark', 'kri', 'promo']"
2.95,"[['nhl', '2k6', 'xbox', '360']]",[2.95],1474,2.95,['https://www.huuto.net/kohteet/nhl-2k6-xbox-360--40/525327383'],1,"['nhl', '2k6', 'xbox', '360']"
4.15,"[['driv3r'], ['driv3r']]",[5.5 2.8],1475,4.15,"['https://www.huuto.net/kohteet/ps2-driv3r-uudenveroinen/524760032', 'https://www.huuto.net/kohteet/driv3r-ps2/525614584']",2,['driv3r']
3.75,"[['guitar', 'hero', '3', 'legends', 'rock'], ['ps', '2', 'guitar', 'hero', '3', 'legends', 'rock', 'b', 'pal']]",[4.5 3. ],1476,3.75,"['https://www.huuto.net/kohteet/ps2-guitar-hero-3-legends-of-rock-cib/524999485', 'https://www.huuto.net/kohteet/ps-2-guitar-hero-3-legends-of-rock-b-pal-ei-hv/525910003']",2,"['guitar', 'hero', '3', 'legends', 'rock', 'ps', '2', 'b', 'pal']"
5.5,"[['street', 'boyz', '12136']]",[5.5],1477,5.5,['https://www.huuto.net/kohteet/street-boyz-----ps2--12136/522154923'],1,"['street', 'boyz', '12136']"
11.5,"[['shadow', 'rome']]",[11.5],1478,11.5,['https://www.huuto.net/kohteet/shadow-of-rome-ps2/523872154'],1,"['shadow', 'rome']"
18.0,"[['tom', 'clancy´s', 'splinter', 'cell', 'pandora', 'tomorrow']]",[18.],1479,18.0,['https://www.huuto.net/kohteet/ps2-tom-clancys-splinter-cell-pandora-tomorrow-uusi/524736170'],1,"['tom', 'clancy´s', 'splinter', 'cell', 'pandora', 'tomorrow']"
5.95,"[['nba', 'live', '09', 'harvinainen']]",[5.95],1480,5.95,['https://www.huuto.net/kohteet/nba-live-09-ps2-harvinainen--40/521379299'],1,"['nba', 'live', '09', 'harvinainen']"
3.9,"[['ps', '2', 'airblade', 'b', 'pal'], ['airblade']]",[3.  4.8],1481,3.9,"['https://www.huuto.net/kohteet/ps-2-airblade-b-pal/525882418', 'https://www.huuto.net/kohteet/airblade-ps2/525849332']",2,"['ps', '2', 'airblade', 'b', 'pal']"
0.99,"[['venäjänkielinen', 'singstar', 'russkii', 'hit']]",[0.99],1482,0.99,['https://www.huuto.net/kohteet/venajankielinen-singstar-russkii-hit/520250762'],1,"['venäjänkielinen', 'singstar', 'russkii', 'hit']"
6.5,"[['narnia', 'lion', 'witch', 'and', 'wardrobe', '31', '351']]",[6.5],1483,6.5,['https://www.huuto.net/kohteet/narnia-lion-the-witch-and-the-wardrobe31351ps2/522512961'],1,"['narnia', 'lion', 'witch', 'and', 'wardrobe', '31', '351']"
5.0,"[['ps', '2', 'fantastic', 'four', 'pal'], ['fantastic', 'four']]",[5. 5.],1484,5.0,"['https://www.huuto.net/kohteet/ps-2-fantastic-four-cib-pal-ei-hv/525501712', 'https://www.huuto.net/kohteet/ps2-fantastic-four/523131541']",2,"['ps', '2', 'fantastic', 'four', 'pal']"
6.333333333333333,"[['disney', 'golf'], ['disney', 'golf'], ['disney', 'golf']]",[6. 8. 5.],1485,6.0,"['https://www.huuto.net/kohteet/disney-golf-ps2/524219815', 'https://www.huuto.net/kohteet/ps2-disney-golf-cib/525500634', 'https://www.huuto.net/kohteet/ps2-disney-golf/523310421']",3,"['disney', 'golf']"
3.65,"[['dancing', 'stage', 'supernova'], ['dancing', 'stage', 'supernova'], ['–', 'dancing', 'stage', 'supernova']]",[2.95 5.   3.  ],1486,3.0,"['https://www.huuto.net/kohteet/dancing-stage-supernova-ps2/522135081', 'https://www.huuto.net/kohteet/dancing-stage-supernova-ps2/523645591', 'https://www.huuto.net/kohteet/ps2--dancing-stage-supernova/526151106']",3,"['dancing', 'stage', 'supernova', '–']"
3.0,"[['ps', '2', 'nba', 'live', '06', 'pal']]",[3.],1487,3.0,['https://www.huuto.net/kohteet/ps-2-nba-live-06-cib-pal-ei-hv/526256802'],1,"['ps', '2', 'nba', 'live', '06', 'pal']"
